filename	fyear
0000950135-98-001768.txt	1997
0001193125-05-231220.txt	2005
0000950144-00-003980.txt	1999
0000732717-05-000176.txt	2004
0001021408-01-507516.txt	2001
0000891618-00-001772.txt	1999
0000912057-96-005451.txt	1995
0001104659-10-013124.txt	2009
0000893220-07-003009.txt	2006
0001193125-11-029330.txt	2010
0000107815-04-000107.txt	2003
0000217346-94-000009.txt	1994
0001564590-15-010914.txt	2015
0000791907-14-000099.txt	2014
0000950137-05-011286.txt	2005
0001193125-12-112320.txt	2011
0001012870-98-002758.txt	1998
0001002910-04-000118.txt	2003
0000893877-99-000549.txt	1999
0000950135-04-001250.txt	2003
0001016843-97-000372.txt	1997
0000950123-10-018413.txt	2009
0000011860-94-000008.txt	1993
0000950124-99-002184.txt	1998
0001029869-97-000393.txt	1996
0001038838-09-000060.txt	2008
0001047469-13-002656.txt	2012
0001047469-99-014764.txt	1998
0000891020-98-000448.txt	1997
0000912057-94-001102.txt	1993
0001104659-01-503707.txt	2001
0000936392-02-001464.txt	2002
0001193125-09-055400.txt	2008
0001047469-10-001637.txt	2009
0000912057-02-017828.txt	2002
0001144204-09-013128.txt	2009
0000351145-94-000001.txt	1993
0000009389-96-000002.txt	1995
0001104659-12-022857.txt	2011
0001036848-13-000005.txt	2012
0001065246-05-000069.txt	2005
0000891618-99-001309.txt	1998
0001193125-12-089534.txt	2011
0001193125-11-040446.txt	2010
0000723531-13-000021.txt	2013
0001144204-09-011423.txt	2008
0000932440-08-000167.txt	2007
0000077231-96-000015.txt	1995
0001047469-98-009458.txt	1997
0000102752-05-000005.txt	2004
0001193125-11-030621.txt	2010
0000813920-03-000031.txt	2002
0000031347-13-000003.txt	2012
0001047469-08-003451.txt	2007
0000891618-98-003420.txt	1998
0001018724-14-000006.txt	2013
0001047469-11-000955.txt	2010
0000021344-01-000005.txt	2000
0001157523-11-001534.txt	2010
0001193125-10-029134.txt	2009
0000950170-94-000021.txt	1993
